issue_id,category,status,source_file,line,old_number_or_claim,reason,replacement_or_required_action,evidence_new,source_sha256,source_snapshot
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_envelope_corners_autogen.tex,24,"{\footnotesize \textit{Notes:} Each row reports $A_{\text{req}}$ at the $44\to 36$h cap for one corner of the $(\sigma,\omega,\eta_I)$ box, with all other primitives at baseline. The table is generated directly from \texttt{output/validation/joint\_envelope\_flat.json} and \texttt{output/validation/joint\_envelope.json}.}","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,1cc2c88072c1988fbe7758d898ea79854c943f97d5c8b32f3d122cfbde775324,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_autogen.tex
IDENTIFIED_BOX,Sensibilidade versus identificação,revisao_exigida,paper/tex/tab_envelope_corners_pt_autogen.tex,3,"\caption{$A_{\text{req}}$ (\%) nos oito cantos da caixa disciplinada de $(\sigma,\omega,\eta_I)$.}\label{tab:envelope_corners}",Oito cantos de caixa escolhida não verificam restrições salariais e demais momentos; limites não são conjunto identificado.,Renomear grade de sensibilidade condicional; incluir pontos interiores e reportar restrições verificadas/falhas por ponto. Usar nova SENSITIVITY.csv.,src/calibration/corrected_pipeline.py; output/corrected/sensitivity/,6e48565e5566ec00fade904f697cdd2d5dad3f67e38566406e320882efd2c4a8,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_envelope_corners_pt_autogen.tex,7,$\sigma$ & $\omega$ & $\eta_I$ & Fadiga s\'o acima de 40h & Penalidade bilateral \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,6e48565e5566ec00fade904f697cdd2d5dad3f67e38566406e320882efd2c4a8,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_envelope_corners_pt_autogen.tex,9,1.116 & 0.58 & 0.33 & 5.72 & 7.06 \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,6e48565e5566ec00fade904f697cdd2d5dad3f67e38566406e320882efd2c4a8,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_envelope_corners_pt_autogen.tex,10,1.116 & 0.58 & 0.50 & 5.62 & 6.93 \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,6e48565e5566ec00fade904f697cdd2d5dad3f67e38566406e320882efd2c4a8,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_envelope_corners_pt_autogen.tex,11,1.116 & 0.66 & 0.33 & 6.49 & 8.01 \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,6e48565e5566ec00fade904f697cdd2d5dad3f67e38566406e320882efd2c4a8,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_envelope_corners_pt_autogen.tex,12,1.116 & 0.66 & 0.50 & 6.40 & 7.89 \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,6e48565e5566ec00fade904f697cdd2d5dad3f67e38566406e320882efd2c4a8,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_envelope_corners_pt_autogen.tex,13,1.469 & 0.58 & 0.33 & 6.68 & 8.23 \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,6e48565e5566ec00fade904f697cdd2d5dad3f67e38566406e320882efd2c4a8,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_envelope_corners_pt_autogen.tex,14,1.469 & 0.58 & 0.50 & 6.33 & 7.80 \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,6e48565e5566ec00fade904f697cdd2d5dad3f67e38566406e320882efd2c4a8,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_envelope_corners_pt_autogen.tex,15,1.469 & 0.66 & 0.33 & 7.48 & 9.23 \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,6e48565e5566ec00fade904f697cdd2d5dad3f67e38566406e320882efd2c4a8,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_envelope_corners_pt_autogen.tex,16,1.469 & 0.66 & 0.50 & 7.17 & 8.86 \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,6e48565e5566ec00fade904f697cdd2d5dad3f67e38566406e320882efd2c4a8,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_pt_autogen.tex
IDENTIFIED_BOX,Sensibilidade versus identificação,revisao_exigida,paper/tex/tab_envelope_corners_pt_autogen.tex,18,"\multicolumn{3}{l}{Envelope $[\min,\max]$} & $[5.62,\,7.48]$ & $[6.93,\,9.23]$ \\",Oito cantos de caixa escolhida não verificam restrições salariais e demais momentos; limites não são conjunto identificado.,Renomear grade de sensibilidade condicional; incluir pontos interiores e reportar restrições verificadas/falhas por ponto. Usar nova SENSITIVITY.csv.,src/calibration/corrected_pipeline.py; output/corrected/sensitivity/,6e48565e5566ec00fade904f697cdd2d5dad3f67e38566406e320882efd2c4a8,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_envelope_corners_pt_autogen.tex,18,"\multicolumn{3}{l}{Envelope $[\min,\max]$} & $[5.62,\,7.48]$ & $[6.93,\,9.23]$ \\","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,6e48565e5566ec00fade904f697cdd2d5dad3f67e38566406e320882efd2c4a8,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_pt_autogen.tex
IDENTIFIED_BOX,Sensibilidade versus identificação,revisao_exigida,paper/tex/tab_envelope_corners_pt_autogen.tex,24,"{\footnotesize \textit{Notas:} Cada linha reporta $A_{\text{req}}$ no teto $44\to 36$h para um canto da caixa $(\sigma,\omega,\eta_I)$, mantendo os demais primitivos no baseline. A tabela \'e gerada diretamente de \texttt{output/validation/joint\_envelope\_flat.json} e \texttt{output/validation/joint\_envelope.json}.}",Oito cantos de caixa escolhida não verificam restrições salariais e demais momentos; limites não são conjunto identificado.,Renomear grade de sensibilidade condicional; incluir pontos interiores e reportar restrições verificadas/falhas por ponto. Usar nova SENSITIVITY.csv.,src/calibration/corrected_pipeline.py; output/corrected/sensitivity/,6e48565e5566ec00fade904f697cdd2d5dad3f67e38566406e320882efd2c4a8,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_envelope_corners_pt_autogen.tex,24,"{\footnotesize \textit{Notas:} Cada linha reporta $A_{\text{req}}$ no teto $44\to 36$h para um canto da caixa $(\sigma,\omega,\eta_I)$, mantendo os demais primitivos no baseline. A tabela \'e gerada diretamente de \texttt{output/validation/joint\_envelope\_flat.json} e \texttt{output/validation/joint\_envelope.json}.}","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,6e48565e5566ec00fade904f697cdd2d5dad3f67e38566406e320882efd2c4a8,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_envelope_corners_pt_autogen.tex
CAPITAL,Capital endógeno não modelado,revisao_exigida,paper/tex/tab_omitted_channels_autogen.tex,11,"Capital adjustment & $-$ on $A_{\text{req}}$ & 3-5 years & $A_{\text{req}}$, output neutrality & bracketed \\","Redução1–2p.p.,1,5p.p. e horizonte3–5anos não decorrem do modelo deK fixo; fórmula de elasticidade não fecha equilíbrio de investimento.",Retirar números e afirmação de resposta endógena prevista. TratarK exógeno em sensibilidade ou adicionar equações de demanda/estoque/custo de uso/depreciação e horizonte.,src/model/production.py; src/model/simulation.py,8c3b589b058c98eb6d8a74f0a8e925785bf01290d77ca4623ab1000cc95c2ff1,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_omitted_channels_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_omitted_channels_autogen.tex,11,"Capital adjustment & $-$ on $A_{\text{req}}$ & 3-5 years & $A_{\text{req}}$, output neutrality & bracketed \\","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,8c3b589b058c98eb6d8a74f0a8e925785bf01290d77ca4623ab1000cc95c2ff1,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_omitted_channels_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_omitted_channels_autogen.tex,12,"Below-40 coordination losses & $+$ on $A_{\text{req}}$ & Short run & $A_{\text{req}}$, output & bracketed \\","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,8c3b589b058c98eb6d8a74f0a8e925785bf01290d77ca4623ab1000cc95c2ff1,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_omitted_channels_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_portugal_validation_autogen.tex,8,& \textbf{Portugal 44$\to$40h} & \textbf{Model 44$\to$40h} & \textbf{Model 44$\to$36h} \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,2a582a5f416fb91e50ce29d17609dc6a4b523be5421ecbf4298c34849e0e6c7a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_portugal_validation_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_portugal_validation_autogen.tex,9,"& \textit{Asai et al.\ (2025)} & \textit{This paper} & \textit{This paper, proposed} \\","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,2a582a5f416fb91e50ce29d17609dc6a4b523be5421ecbf4298c34849e0e6c7a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_portugal_validation_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_portugal_validation_autogen.tex,12,$\Delta$Hours (\%) & $-10.9$ & $-3.71$ & $-8.71$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,2a582a5f416fb91e50ce29d17609dc6a4b523be5421ecbf4298c34849e0e6c7a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_portugal_validation_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_portugal_validation_autogen.tex,13,$\Delta Y$ (\%) & $-3.2$ & $-2.00$ & $-8.02$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,2a582a5f416fb91e50ce29d17609dc6a4b523be5421ecbf4298c34849e0e6c7a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_portugal_validation_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_portugal_validation_autogen.tex,14,$\Delta Y/h$ (\%) & $+4.4$ & $+1.77$ & $+0.75$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,2a582a5f416fb91e50ce29d17609dc6a4b523be5421ecbf4298c34849e0e6c7a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_portugal_validation_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_portugal_validation_autogen.tex,15,$\Delta$Inf (pp) & \textit{n/a} & $+0.458$ & $+1.917$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,2a582a5f416fb91e50ce29d17609dc6a4b523be5421ecbf4298c34849e0e6c7a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_portugal_validation_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_portugal_validation_autogen.tex,16,$A_{\text{req}}$ (\%) & \textit{n/a} & $+1.93$ & $+8.18$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,2a582a5f416fb91e50ce29d17609dc6a4b523be5421ecbf4298c34849e0e6c7a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_portugal_validation_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_stress_test_autogen.tex,2,% Pessimistic stress test: post-reform TFP = A*(1-delta),"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,ca2db7d94809ff0057215d41848fe0b1eebbe0dbe49096ffd343ea37f04e2f1a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_autogen.tex
GHH_CE,Composto GHH versus CE,revisao_exigida,paper/tex/tab_stress_test_autogen.tex,9,Post-reform TFP shock & $A_{\text{req}}$ & $\Delta Y$ & $\Delta\text{Inf}$ & $\Delta\text{CV}$ \\,"(C1-v1)/(C0-v0)-1 é variação percentual do composto, não CE normalizado pelo consumo.","Renomear dGHH; acrescentar CE=[C1-C0-v1+v0]/C0. Usar colunas dGHH_pct e CE_pct do COMPARATIVO_RESULTADOS.csv, nunca tratar dCV legado como CE.",src/model/welfare.py; COMPARATIVO_RESULTADOS.csv,ca2db7d94809ff0057215d41848fe0b1eebbe0dbe49096ffd343ea37f04e2f1a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_stress_test_autogen.tex,12,\textbf{0.0} (baseline) & $+8.18$ & $-8.02$ & $+1.917$ & $-3.63$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,ca2db7d94809ff0057215d41848fe0b1eebbe0dbe49096ffd343ea37f04e2f1a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_stress_test_autogen.tex,13,0.5 & $+8.73$ & $-8.51$ & $+1.980$ & $-4.26$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,ca2db7d94809ff0057215d41848fe0b1eebbe0dbe49096ffd343ea37f04e2f1a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_stress_test_autogen.tex,14,1.0 & $+9.28$ & $-9.00$ & $+2.044$ & $-4.89$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,ca2db7d94809ff0057215d41848fe0b1eebbe0dbe49096ffd343ea37f04e2f1a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_stress_test_autogen.tex,15,1.5 & $+9.83$ & $-9.50$ & $+2.122$ & $-5.54$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,ca2db7d94809ff0057215d41848fe0b1eebbe0dbe49096ffd343ea37f04e2f1a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_stress_test_autogen.tex,16,2.0 & $+10.39$ & $-9.99$ & $+2.185$ & $-6.17$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,ca2db7d94809ff0057215d41848fe0b1eebbe0dbe49096ffd343ea37f04e2f1a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_stress_test_autogen.tex,22,{\footnotesize $\delta$ represents a post-reform contraction of TFP beyond the mechanical effect of the hours cap. The $\delta = 0$ row reproduces the main result of Table~\ref{tab:main_results}. Other rows show how outcomes deteriorate if the reform itself depresses TFP by $\delta$.},"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,ca2db7d94809ff0057215d41848fe0b1eebbe0dbe49096ffd343ea37f04e2f1a,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_stress_test_pt_autogen.tex,2,% Teste de estresse pessimista: PTF pos-reforma = A*(1-delta),"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,b2353d8217094bf28ec01ff23c18c6ed739763fa8625f7cf23eb8fbbcf3c2f30,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_pt_autogen.tex
